id,name,lat,lon,type,source
way/1124873390,way/1124873390,53.2402996,-3.8844799,cairn,osm
way/1124873501,Llannerch Fedw Cairn,53.2291576,-3.9356715,cairn,osm
way/1124873587,way/1124873587,53.2291281,-3.9787316,cairn,osm
way/1124873828,way/1124873828,53.1918398,-4.001084,cairn,osm
way/1124876507,Ffridd Fron Kerb Cairn,52.871366,-4.0330594,cairn,osm
way/1124968176,way/1124968176,52.7766928,-4.0611843,cairn,osm
way/1124984914,Garn Wen Cairn,52.2890323,-4.0286298,cairn,osm
way/1124985883,Carn Briw,51.9979492,-4.8327301,cairn,osm
way/1124986399,way/1124986399,52.0058923,-4.8250957,archaeological_site,osm
way/1124987406,Cairn,50.487691,-3.9868512,cairn,osm
way/1124987921,way/1124987921,50.6049689,-4.630168,hut_circle,osm
way/1125222940,way/1125222940,52.7928472,-4.5169214,archaeological_site,osm
way/1125300581,Site of Medieval Fish Pond,51.3055502,-1.1022532,archaeological_site,osm
way/1125366202,way/1125366202,52.507723,-6.2938573,fortification,osm
way/1125366203,way/1125366203,52.5181432,-6.3213111,fortification,osm
way/1125366204,way/1125366204,52.4328373,-6.4318088,fortification,osm
way/1125366205,way/1125366205,52.5162957,-6.2610069,fortification,osm
way/1125366206,way/1125366206,52.536044,-6.2477805,fortification,osm
way/1125366207,way/1125366207,52.4177056,-6.4288835,fortification,osm
way/1125366208,way/1125366208,52.4558665,-6.3417399,fortification,osm
way/1125366209,way/1125366209,52.4851952,-6.2703824,fortification,osm
way/1125397077,Bronze Age Bowl Barrow,51.4415852,-1.8760175,tumulus,osm
way/1125397079,Bronze Age Bowl Barrow,51.4416778,-1.8739706,tumulus,osm
way/1125397081,Bronze Age Saucer Barrow,51.4418838,-1.8730485,tumulus,osm
way/1125397083,Bronze Age Bowl Barrow,51.4388827,-1.8759059,tumulus,osm
way/1125397108,way/1125397108,51.4154025,-1.8300542,tumulus,osm
way/1125397109,way/1125397109,51.4127268,-1.8282741,megalith,osm
way/1125397110,way/1125397110,51.4123425,-1.8294396,tumulus,osm
way/1125397113,way/1125397113,51.4140277,-1.8293963,tumulus,osm
way/1125397116,way/1125397116,51.416114,-1.8356473,archaeological_site,osm
way/1125397119,way/1125397119,51.4171378,-1.8353458,tumulus,osm
way/1125397122,way/1125397122,51.41812,-1.8336025,tumulus,osm
way/1125980301,way/1125980301,50.8129854,0.108909,tumulus,osm
way/1131264286,way/1131264286,52.4822999,0.1127352,tumulus,osm
